Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
1901,Matija Nastasi?,SRB,DF,Fiorentina,Serie A,29.0,1993,5,2,219,2.4,0.0,0.020999999999999998,0.020999999999999998,1.0,0.0,0.0,0.08426966292134831,0.0,0.0,0.0,0.361875,0.2717391304347826,0.927,0.4305555555555556,0.28008695652173915,0.121,0.10083333333333333,1.0,0.4471428571428572,0.43333333333333335,0.9620000000000001,0.365,0.2916666666666667,0.833,0.0,0.041999999999999996,0.08333333333333333,0.0,0.0,0.041666666666666664,0.2717391304347826,0.2938095238095238,0.020749999999999998,0.08299999999999999,0.0,0.08325,0.2085,0.0,0.0,0.0,0.0,0.0,0.40076923076923077,0.0555,0.11800000000000001,0.4166666666666667,0.06666666666666667,0.10400000000000001,0.0,0.0,0.361875,0.0,0.0,0.027666666666666666,0.0,0.010499999999999999,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.08299999999999999,0.08299999999999999,0.041999999999999996,0.0,0.125,0.125,1.0,0.0,0.0875,0.125,0.429,0.075,0.0834,0.0166,0.08349999999999999,0.08299999999999999,0.0,0.041499999999999995,0.125,0.1875,0.2085,0.0,0.27,0.226,0.34454545454545454,0.2446666666666667,0.005928571428571428,0.0084,0.2884,0.0,0.0,0.0,0.0,0.0,0.3253333333333333,0.1116793893129771,0.061348314606741575,0.025,0.0,0.0,0.0,0.0,0.28526315789473683,0.2805263157894737,0.985,0.0,0.041999999999999996,0.0,0.0,0.0625,0.0,0.0,0.0,0.08299999999999999,0.0,0.0,0.0,0.15625,0.027666666666666666,0.020749999999999998,0.5
1902,Roberto Navarro,ESP,MFFW,Real Sociedad,La Liga,20.0,2002,6,3,199,2.2,0.0,0.159,0.068,0.429,0.0,0.0,0.20786516853932585,0.0,0.0,0.0,0.215625,0.18391304347826085,0.8170000000000001,0.16864197530864197,0.10947826086956522,0.17300000000000001,0.16666666666666666,0.8640000000000001,0.18857142857142856,0.20666666666666667,0.853,0.05675,0.0455,0.833,0.0,0.045,0.10600000000000001,0.09066666666666667,0.0,0.12133333333333333,0.18391304347826085,0.19476190476190475,0.034,0.091,0.045,0.21600000000000003,0.0225,0.06066666666666667,0.0,0.0,0.0,0.0,0.22384615384615386,0.12883333333333333,0.09083333333333334,0.02275,0.23933333333333331,0.1135,0.01125,0.0,0.215625,0.182,0.0,0.06066666666666667,0.091,0.0795,0.04533333333333334,0.0,0.045,0.091,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.182,0.136,0.045,0.136,0.091,0.182,0.5,0.091,0.268,0.21200000000000002,0.237,0.109,0.254,0.1728,0.0455,0.0,0.0,0.0455,0.0225,0.182,0.068,0.0,0.2137037037037037,0.027200000000000002,0.049545454545454545,0.21533333333333332,0.1685714285714286,0.1182,0.22719999999999999,0.091,0.091,1.0,0.091,0.0,0.25133333333333335,0.14954198473282443,0.1348314606741573,0.1272,0.091,0.045,0.159,0.159,0.29210526315789476,0.22736842105263158,0.779,0.25766666666666665,0.0,0.0,0.0,0.068,0.0455,0.045,0.06066666666666667,0.182,0.0,0.0,0.0,0.159,0.06066666666666667,0.10225,0.308
1903,Ximo Navarro,ESP,DF,Alavés,La Liga,32.0,1990,18,16,1347,15.0,0.0,0.0365,0.01,0.273,0.0,0.0,0.24578651685393257,0.0,0.0,0.0,0.175625,0.17260869565217393,0.708,0.17080246913580246,0.18982608695652176,0.0987,0.09833333333333334,0.836,0.19857142857142857,0.23199999999999998,0.8009999999999999,0.09175,0.15116666666666667,0.40399999999999997,0.0,0.013000000000000001,0.05566666666666666,0.013333333333333334,0.007000000000000001,0.057666666666666665,0.17260869565217393,0.1438095238095238,0.23825,0.1,0.007000000000000001,0.09825,0.06999999999999999,0.08466666666666667,0.0,0.0,0.0,0.0,0.15307692307692305,0.1,0.23166666666666666,0.025583333333333333,0.16666666666666666,0.1065,0.21325,0.02,0.175625,0.026000000000000002,0.06999999999999999,0.022333333333333334,0.0635,0.01825,0.011000000000000001,0.007000000000000001,0.0,0.02,0.007000000000000001,0.007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1065,0.087,0.147,0.033,0.033,0.093,0.13999999999999999,0.667,0.047,0.135,0.11566666666666667,0.256,0.1426,0.0986,0.0294,0.1,0.047,0.0,0.0765,0.1,0.2065,0.1935,0.026000000000000002,0.19444444444444445,0.1106,0.18818181818181817,0.16799999999999998,0.07214285714285713,0.018600000000000002,0.1736,0.0165,0.04,0.41700000000000004,0.0165,0.0,0.16333333333333333,0.10770992366412213,0.08550561797752808,0.052000000000000005,0.06,0.007000000000000001,0.0335,0.0335,0.13736842105263158,0.12894736842105264,0.9359999999999999,0.022333333333333334,0.027000000000000003,0.035,0.0,0.053500000000000006,0.0865,0.013000000000000001,0.08466666666666667,0.087,0.0,0.09090909090909091,0.0,0.18675,0.057666666666666665,0.03675,0.542
1904,Jesús Navas,ESP,DF,Sevilla,La Liga,36.0,1985,25,19,1786,19.8,0.0,0.025500000000000002,0.0025,0.1,0.0,0.0,0.3188202247191011,0.0,0.0,0.0,0.348125,0.31130434782608696,0.777,0.33,0.31556521739130433,0.243,0.2275,0.889,0.3142857142857143,0.356,0.826,0.20950000000000002,0.24666666666666667,0.5670000000000001,0.015,0.182,0.096,0.182,0.10600000000000001,0.18000000000000002,0.31130434782608696,0.2904761904761905,0.26749999999999996,0.091,0.0,0.20074999999999998,0.1365,0.29266666666666663,0.005,0.0,0.02,0.0,0.30846153846153845,0.2533333333333333,0.2733333333333333,0.034499999999999996,0.36866666666666664,0.1035,0.24125000000000002,0.02,0.348125,0.04,0.0505,0.08233333333333334,0.11850000000000001,0.07325000000000001,0.08933333333333333,0.01,0.01,0.0,0.005,0.0,0.0125,0.02,0.0,0.005,0.0,0.0,0.0,0.048,0.03,0.051000000000000004,0.03,0.015,0.04,0.091,0.444,0.051000000000000004,0.0737,0.06899999999999999,0.281,0.06559999999999999,0.0516,0.0304,0.0885,0.02,0.0,0.0785,0.063,0.11100000000000002,0.091,0.0,0.2929629629629629,0.0616,0.22636363636363635,0.21466666666666667,0.18857142857142856,0.0354,0.2744,0.0075,0.02,0.375,0.01,0.005,0.35,0.1896946564885496,0.16494382022471912,0.1474,0.10600000000000001,0.086,0.0225,0.028000000000000004,0.3094736842105263,0.28789473684210526,0.93,0.10099999999999999,0.02,0.0,0.0,0.0125,0.033,0.005,0.29266666666666663,0.03,0.0,0.0,0.0,0.178,0.02033333333333333,0.038,0.28600000000000003
1905,Keylor Navas,CRC,GK,Paris S-G,Ligue 1,35.0,1986,21,21,1856,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15375,0.11652173913043479,0.917,0.1762962962962963,0.2828695652173913,0.0699,0.05825,1.0,0.16,0.152,0.987,0.15775,0.13916666666666666,0.7559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.11652173913043479,0.09,0.19775,0.11699999999999999,0.0,0.042499999999999996,0.017,0.0,0.0,0.0,0.0,0.0,0.1676923076923077,0.025,0.0575,0.025083333333333332,0.12400000000000001,0.0,0.0,0.466,0.15375,0.0,0.017,0.014666666666666666,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.10629629629629629,0.532,0.2609090909090909,0.0006666666666666668,0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.07866666666666668,0.03534351145038168,0.023932584269662924,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.06315789473684211,1.0,0.0,0.0,0.025,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.1165,0.0,0.0,0.0
1906,Papa Ndiaga Yade,SEN,DFMF,Metz,Ligue 1,22.0,2000,18,5,696,7.7,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.4044943820224719,0.0,0.0,0.0,0.18375,0.17565217391304347,0.727,0.17234567901234568,0.14617391304347827,0.11800000000000001,0.11666666666666667,0.843,0.1814285714285714,0.216,0.784,0.0975,0.13416666666666668,0.484,0.013000000000000001,0.078,0.039,0.06066666666666667,0.065,0.08666666666666667,0.17565217391304347,0.15904761904761905,0.17525,0.013000000000000001,0.013000000000000001,0.1265,0.0715,0.23399999999999999,0.006500000000000001,0.0,0.0,0.0,0.18846153846153846,0.12766666666666668,0.13633333333333333,0.2475,0.019066666666666666,0.039,0.1655,0.013000000000000001,0.18375,0.026000000000000002,0.052000000000000005,0.05633333333333333,0.091,0.04875,0.043333333333333335,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.006500000000000001,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.12350000000000001,0.11699999999999999,0.143,0.065,0.039,0.091,0.16899999999999998,0.5379999999999999,0.078,0.121,0.09533333333333333,0.237,0.1012,0.09359999999999999,0.046799999999999994,0.039,0.013000000000000001,0.0,0.0325,0.0975,0.221,0.052000000000000005,0.0,0.19814814814814816,0.046799999999999994,0.13545454545454547,0.18866666666666668,0.10928571428571429,0.015600000000000001,0.186,0.1365,0.221,0.618,0.16899999999999998,0.026000000000000002,0.24933333333333332,0.1851908396946565,0.1650561797752809,0.135,0.13,0.026000000000000002,0.14950000000000002,0.078,0.21789473684210525,0.17842105263157895,0.818,0.06066666666666667,0.039,0.0,0.0,0.065,0.0455,0.0,0.23399999999999999,0.11699999999999999,0.0,0.0,0.0,0.13625,0.013000000000000001,0.026000000000000002,0.273
1907,Loum Ndiaye,SEN,MF,Alavés,La Liga,25.0,1996,32,26,2312,25.7,0.016,0.066,0.0155,0.235,0.06,0.125,0.3089887640449438,0.0,0.0,0.0,0.14937499999999998,0.13956521739130434,0.743,0.14987654320987656,0.10304347826086957,0.0837,0.0875,0.7959999999999999,0.16714285714285712,0.192,0.8140000000000001,0.0895,0.10316666666666667,0.579,0.0,0.016,0.083,0.010666666666666666,0.004,0.07533333333333332,0.13956521739130434,0.15142857142857144,0.008749999999999999,0.034999999999999996,0.0,0.16625,0.072,0.008,0.0,0.0,0.0,0.0,0.15692307692307692,0.07583333333333334,0.12000000000000001,0.027916666666666666,0.158,0.11100000000000002,0.0,0.023,0.14937499999999998,0.008,0.0505,0.04533333333333334,0.040999999999999995,0.014499999999999999,0.015666666666666666,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10500000000000001,0.125,0.10500000000000001,0.101,0.004,0.086,0.22999999999999998,0.373,0.144,0.218,0.15566666666666668,0.214,0.1478,0.244,0.0444,0.08149999999999999,0.043,0.0,0.0605,0.08,0.185,0.1635,0.008,0.16962962962962963,0.077,0.11727272727272728,0.19599999999999998,0.03807142857142857,0.025,0.182,0.052500000000000005,0.076,0.6920000000000001,0.052500000000000005,0.012,0.16866666666666666,0.08702290076335878,0.05730337078651685,0.0436,0.017499999999999998,0.004,0.064,0.0465,0.13789473684210526,0.12157894736842106,0.88,0.026000000000000002,0.039,0.0,0.0,0.12250000000000001,0.0485,0.004,0.008,0.125,0.0,0.0,0.0,0.29500000000000004,0.13366666666666666,0.041749999999999995,0.705
1908,Wilfred Ndidi,NGA,MFDF,Leicester City,Premier League,25.0,1996,19,18,1618,18.0,0.0,0.041499999999999995,0.011,0.267,0.0,0.0,0.25280898876404495,0.0,0.0,0.0,0.263125,0.22217391304347828,0.8240000000000001,0.22753086419753088,0.15808695652173915,0.193,0.18666666666666665,0.861,0.26,0.27466666666666667,0.8859999999999999,0.093,0.09633333333333334,0.644,0.0,0.0,0.06866666666666667,0.014666666666666666,0.0,0.09633333333333334,0.22217391304347828,0.23714285714285713,0.0305,0.11100000000000002,0.0,0.22925,0.05,0.007333333333333333,0.0,0.0,0.0,0.0,0.2907692307692307,0.0935,0.12683333333333333,0.04675,0.26866666666666666,0.14450000000000002,0.00275,0.017,0.263125,0.022,0.0445,0.044333333333333336,0.05550000000000001,0.0195,0.016666666666666666,0.0,0.0,0.017,0.006,0.006,0.0055,0.006,0.0,0.0,0.04195804195804196,0.0,0.0,0.1945,0.261,0.217,0.156,0.017,0.11699999999999999,0.261,0.447,0.144,0.228,0.25366666666666665,0.33399999999999996,0.1722,0.23800000000000002,0.045599999999999995,0.089,0.033,0.0,0.072,0.125,0.3195,0.1915,0.0,0.24296296296296294,0.1144,0.2127272727272727,0.24266666666666667,0.0595,0.02,0.2576,0.0195,0.028000000000000004,0.7,0.0195,0.0,0.2546666666666667,0.12480916030534352,0.07393258426966291,0.045599999999999995,0.028000000000000004,0.006,0.05,0.039,0.20473684210526316,0.19526315789473686,0.9540000000000001,0.022333333333333334,0.022,0.0,0.0,0.0945,0.072,0.006,0.007333333333333333,0.261,0.0,0.07692307692307693,0.0,0.34500000000000003,0.10366666666666666,0.04725,0.622
1909,Tanguy Ndombele,FRA,MF,Tottenham,Premier League,25.0,1996,9,6,484,5.4,0.038,0.08349999999999999,0.028000000000000004,0.33299999999999996,0.11,0.165,0.24297752808988765,0.0,0.0,0.0,0.26375000000000004,0.2126086956521739,0.8640000000000001,0.20987654320987653,0.1331304347826087,0.222,0.19916666666666666,0.93,0.21428571428571427,0.2346666666666667,0.853,0.0925,0.07716666666666666,0.8,0.019,0.074,0.142,0.04933333333333333,0.0,0.12333333333333334,0.2126086956521739,0.2257142857142857,0.037,0.037,0.0,0.1575,0.0185,0.024666666666666667,0.0,0.0,0.0,0.0,0.3430769230769231,0.043166666666666666,0.02783333333333333,0.030833333333333334,0.294,0.028000000000000004,0.0,0.019,0.26375000000000004,0.0,0.0095,0.07400000000000001,0.065,0.060250000000000005,0.06166666666666667,0.0,0.019,0.019,0.019,0.0,0.0095,0.019,0.0,0.0,0.0,0.0,0.0,0.12050000000000001,0.185,0.074,0.148,0.019,0.019,0.11100000000000002,0.16699999999999998,0.093,0.163,0.16033333333333333,0.295,0.0888,0.1666,0.0704,0.0185,0.019,0.0,0.0095,0.028000000000000004,0.148,0.028000000000000004,0.0,0.2414814814814815,0.018600000000000002,0.07745454545454546,0.268,0.15071428571428572,0.0482,0.2548,0.12050000000000001,0.22200000000000003,0.542,0.12050000000000001,0.019,0.326,0.18221374045801525,0.1651685393258427,0.19260000000000002,0.13899999999999998,0.13,0.13899999999999998,0.176,0.30526315789473685,0.2710526315789474,0.888,0.18533333333333332,0.019,0.0,0.0,0.0465,0.11100000000000002,0.0,0.024666666666666667,0.185,0.0,0.0,0.0,0.17124999999999999,0.012333333333333333,0.014000000000000002,0.4
1910,Tanguy Ndombele,FRA,MF,Lyon,Ligue 1,25.0,1996,11,7,701,7.8,0.0,0.032,0.0,0.0,0.0,0.0,0.31601123595505615,0.0,0.0,0.0,0.37,0.29000000000000004,0.888,0.32598765432098764,0.2703478260869565,0.259,0.2341666666666667,0.922,0.35285714285714287,0.35733333333333334,0.9229999999999999,0.173,0.14533333333333334,0.794,0.026000000000000002,0.11499999999999999,0.24800000000000003,0.06866666666666667,0.013000000000000001,0.19666666666666668,0.29000000000000004,0.3057142857142857,0.061,0.231,0.026000000000000002,0.2625,0.077,0.034,0.0,0.0,0.0,0.0,0.4476923076923077,0.07266666666666667,0.06833333333333333,0.04483333333333333,0.39599999999999996,0.045,0.0032500000000000003,0.013000000000000001,0.37,0.052000000000000005,0.019,0.08533333333333333,0.064,0.05125,0.064,0.0,0.013000000000000001,0.0,0.0,0.0,0.013000000000000001,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.154,0.244,0.064,0.16699999999999998,0.077,0.11499999999999999,0.244,0.474,0.128,0.21,0.19233333333333333,0.27399999999999997,0.1308,0.228,0.0616,0.045,0.038,0.0,0.025500000000000002,0.057499999999999996,0.21150000000000002,0.045,0.0,0.29259259259259257,0.048799999999999996,0.15636363636363634,0.3413333333333334,0.11785714285714285,0.0358,0.3108,0.08349999999999999,0.14750000000000002,0.565,0.0895,0.0,0.4066666666666667,0.23847328244274807,0.18932584269662922,0.1282,0.0705,0.013000000000000001,0.0895,0.0895,0.3331578947368421,0.31894736842105265,0.9570000000000001,0.077,0.038,0.0,0.0,0.1025,0.128,0.0,0.034,0.244,0.0,0.0,0.0,0.23399999999999999,0.030000000000000002,0.016,0.583
1911,Dan Ndoye,SUI,FWMF,Nice,Ligue 1,21.0,2000,3,2,205,2.3,0.0,0.065,0.0,0.0,0.0,0.0,0.19241573033707862,0.0,0.0,0.0,0.103125,0.10217391304347827,0.7040000000000001,0.08413580246913581,0.035130434782608695,0.08259999999999999,0.09416666666666668,0.731,0.087,0.11013333333333333,0.737,0.0435,0.0435,0.667,0.043,0.087,0.014333333333333333,0.028666666666666667,0.043,0.029,0.10217391304347827,0.10952380952380952,0.01075,0.0,0.0,0.174,0.0215,0.058,0.0,0.0,0.0,0.0,0.13076923076923078,0.036166666666666666,0.0725,0.02175,0.11866666666666667,0.065,0.0,0.043,0.103125,0.086,0.0215,0.07233333333333333,0.0,0.05425,0.07233333333333333,0.0,0.0,0.0,0.0,0.0,0.0215,0.043,0.0,0.0,0.0,0.0,0.0,0.0215,0.043,0.0,0.043,0.0,0.0,0.217,0.0,0.217,0.161,0.10133333333333333,0.18899999999999997,0.0174,0.174,0.1304,0.065,0.0,0.0,0.065,0.0,0.0215,0.0215,0.0,0.1337037037037037,0.0086,0.015818181818181818,0.10133333333333333,0.14928571428571427,0.12179999999999999,0.1428,0.1305,0.174,0.75,0.1305,0.0,0.2,0.10854961832061068,0.08887640449438201,0.052199999999999996,0.065,0.0,0.21749999999999997,0.1085,0.2036842105263158,0.14894736842105263,0.73,0.29,0.0,0.0,0.0,0.065,0.0435,0.043,0.058,0.043,0.0,0.0,0.0,0.10874999999999999,0.043333333333333335,0.076,0.3
1912,Paul Nebel,GER,MFFW,Mainz 05,Bundesliga,19.0,2002,10,2,228,2.5,0.0,0.06,0.02,0.33299999999999996,0.0,0.0,0.1601123595505618,0.0,0.0,0.0,0.1575,0.16869565217391302,0.649,0.10395061728395062,0.07652173913043478,0.156,0.17666666666666667,0.736,0.07428571428571429,0.10666666666666667,0.65,0.03,0.05333333333333334,0.375,0.04,0.16,0.02666666666666667,0.0,0.0,0.04,0.16869565217391302,0.16952380952380952,0.08,0.2,0.0,0.31,0.08,0.13333333333333333,0.06,0.05333333333333334,0.08,0.0,0.2,0.1,0.11333333333333333,0.05,0.20533333333333334,0.04,0.0,0.08,0.1575,0.0,0.06,0.12000000000000001,0.12,0.05,0.04,0.08,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.08,0.08,0.04,0.04,0.08,0.5,0.04,0.20800000000000002,0.2,0.28800000000000003,0.08800000000000001,0.17600000000000002,0.152,0.04,0.0,0.0,0.04,0.04,0.13999999999999999,0.02,0.0,0.19407407407407407,0.008,0.08,0.15466666666666667,0.17428571428571427,0.08800000000000001,0.1968,0.0,0.06,0.0,0.0,0.0,0.256,0.12732824427480918,0.08449438202247192,0.064,0.08,0.16,0.22000000000000003,0.1,0.2673684210526316,0.19578947368421054,0.732,0.26666666666666666,0.12,0.0,0.0,0.13999999999999999,0.06,0.04,0.13333333333333333,0.16,0.0,0.0,0.0,0.16,0.013333333333333334,0.12,0.077
1913,Álvaro Negredo,ESP,FW,Cádiz,La Liga,36.0,1985,34,24,2157,24.0,0.057999999999999996,0.1355,0.052000000000000005,0.385,0.08,0.1,0.22612359550561797,0.0,0.16,0.13,0.084375,0.09782608695652174,0.597,0.07820987654320988,0.043130434782608695,0.06709999999999999,0.08583333333333334,0.654,0.05714285714285714,0.09,0.593,0.05725,0.0605,0.632,0.008,0.075,0.05,0.03066666666666667,0.017,0.05266666666666667,0.09782608695652174,0.10047619047619048,0.0365,0.0,0.0,0.1845,0.05,0.05266666666666667,0.0,0.0,0.0,0.0,0.07561538461538461,0.09933333333333333,0.1125,0.10583333333333332,0.018066666666666665,0.119,0.00425,0.067,0.084375,0.008,0.0355,0.043000000000000003,0.0665,0.041749999999999995,0.036000000000000004,0.004,0.017,0.020999999999999998,0.013000000000000001,0.004,0.006500000000000001,0.008,0.023952095808383235,0.0,0.0,0.0,0.0,0.0085,0.008,0.004,0.008,0.004,0.008,0.046,0.182,0.038,0.0808,0.07366666666666667,0.273,0.0108,0.0726,0.0784,0.0335,0.028999999999999998,0.0,0.019,0.019,0.027000000000000003,0.041499999999999995,0.0,0.12148148148148147,0.0242,0.024636363636363637,0.118,0.10142857142857142,0.105,0.1252,0.0315,0.0605,0.517,0.0375,0.004,0.11,0.050687022900763365,0.03089887640449438,0.0308,0.0375,0.028999999999999998,0.127,0.0605,0.2136842105263158,0.13473684210526315,0.63,0.182,0.013000000000000001,0.0,0.0,0.048,0.077,0.046,0.05266666666666667,0.008,0.004,0.027972027972027975,0.0,0.075,0.18066666666666667,0.11574999999999999,0.539
1914,Reiss Nelson,ENG,FW,Arsenal,Premier League,22.0,1999,1,0,20,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.25280898876404495,0.0,0.0,0.0,0.3125,0.2391304347826087,0.909,0.18055555555555555,0.07391304347826087,0.3,0.25,1.0,0.21428571428571427,0.2,1.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.2391304347826087,0.2619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.26666666666666666,0.25,0.0,0.0,0.3125,0.0,0.0,0.0,0.25,0.375,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.25,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.2962962962962963,0.0,0.0,0.23333333333333334,0.35714285714285715,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.16793893129770993,0.07865168539325842,0.0,0.0,0.0,0.25,0.0,0.3157894736842105,0.2894736842105263,0.917,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
1915,David Nemeth,AUT,DF,Mainz 05,Bundesliga,21.0,2001,6,2,311,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,0.21608695652173915,0.845,0.2387962962962963,0.20643478260869566,0.16,0.14250000000000002,0.9329999999999999,0.29857142857142854,0.308,0.9009999999999999,0.10725,0.13816666666666666,0.517,0.0,0.0,0.04766666666666666,0.0,0.0,0.06666666666666667,0.21608695652173915,0.22857142857142856,0.042749999999999996,0.17099999999999999,0.0,0.2285,0.043,0.0,0.0,0.0,0.0,0.0,0.27461538461538465,0.09516666666666666,0.13816666666666666,0.05716666666666667,0.24,0.1715,0.0,0.028999999999999998,0.2625,0.057999999999999996,0.0715,0.009666666666666665,0.028499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056999999999999995,0.056999999999999995,0.11399999999999999,0.0,0.0,0.028999999999999998,0.086,0.33299999999999996,0.056999999999999995,0.07429999999999999,0.09533333333333333,0.385,0.0858,0.0572,0.0058,0.1,0.056999999999999995,0.0,0.0715,0.1,0.157,0.143,0.0,0.2159259259259259,0.1542,0.3063636363636364,0.17333333333333334,0.008142857142857143,0.0,0.22640000000000002,0.014499999999999999,0.028499999999999998,0.5,0.014499999999999999,0.0,0.24933333333333332,0.11732824427480915,0.0802247191011236,0.0058,0.0,0.0,0.0,0.043,0.20894736842105266,0.20315789473684212,0.971,0.0,0.0,0.0,0.0,0.014499999999999999,0.028499999999999998,0.0,0.0,0.056999999999999995,0.0,0.0,0.0,0.22149999999999997,0.13333333333333333,0.05,0.667
1916,Ilija Nestorovski,MKD,FW,Udinese,Serie A,32.0,1990,7,1,188,2.1,0.096,0.119,0.024,0.2,0.2,0.5,0.17415730337078653,0.0,0.0,0.0,0.13374999999999998,0.13652173913043478,0.682,0.10537037037037036,0.11095652173913043,0.1,0.12333333333333334,0.677,0.1292857142857143,0.15866666666666668,0.76,0.03575,0.02383333333333333,1.0,0.0,0.143,0.09533333333333333,0.06333333333333332,0.048,0.09533333333333333,0.13652173913043478,0.14047619047619048,0.0475,0.0,0.0,0.238,0.0,0.09533333333333333,0.0,0.0,0.0,0.0,0.1646153846153846,0.07933333333333333,0.08733333333333333,0.15833333333333333,0.038066666666666665,0.143,0.03575,0.095,0.13374999999999998,0.0,0.0,0.07933333333333333,0.0715,0.0475,0.06333333333333332,0.0,0.0,0.0,0.0,0.0,0.024,0.048,0.0,0.0,0.0,0.0,0.0,0.0475,0.048,0.048,0.048,0.0,0.048,0.143,0.33299999999999996,0.095,0.138,0.111,0.24100000000000002,0.047599999999999996,0.162,0.0666,0.119,0.048,0.0,0.095,0.0,0.0475,0.0475,0.0,0.15518518518518518,0.038,0.05190909090909091,0.15533333333333335,0.10857142857142857,0.09519999999999999,0.16,0.0,0.024,0.0,0.024,0.048,0.15866666666666668,0.08870229007633589,0.07438202247191011,0.0666,0.0475,0.048,0.0475,0.024,0.2557894736842105,0.17526315789473682,0.6859999999999999,0.38,0.048,0.0,0.0,0.0715,0.1665,0.095,0.09533333333333333,0.048,0.0,0.0,0.0,0.0475,0.06333333333333332,0.119,0.28600000000000003
